X,Y,Z,TYPE,STREET1,STREET2,STREET3,STREET4,INTERSECTI,GID
430626.261754229,5443293.13399086,0,DEADEND,"1153",,,,"2165","966983"
430561.6216012,5443355.99002727,0,DEADEND,"1153",,,,"2164","966984"
430605.312585642,5443370.67283286,0,NORMAL,"1153",,,,"2163","966985"
430585.967565001,5443450.60826789,0,NORMAL,"812","1153",,,"2162","966986"
430266.910767722,5446696.67383906,0,NORMAL,"49","1153",,,"2167","966992"
430177.111731081,5446696.83274059,0,DEADEND,"1153",,,,"2166","966993"
430319.313859411,5444021.99851619,0,NORMAL,"556","1153",,,"2171","966997"
430320.706209562,5444084.84804338,0,NORMAL,"556","1153",,,"2170","966998"
430197.765481799,5444028.31531841,0,NORMAL,"1153",,,,"2169","966999"
430192.674648026,5444050.29624662,0,NORMAL,"1153",,,,"2168","967000"
428223.132871075,5451652.69721198,0,DEADEND,"70",,,,"2178","967110"
428172.425376207,5451739.91353483,0,NORMAL,"70","0000001340",,,"2177","967111"
427820.837518811,5451942.84918192,0,NORMAL,"952","0000001340",,,"2179","967113"
432907.945459335,5439978.59350803,0,DEADEND,"527",,,,"2181","967164"
432831.029,5440060.43,0,NORMAL,"527","605",,,"2180","967165"
426357.807262284,5454179.50827708,0,NORMAL,"832",,,,"2183","967202"
426336.540244049,5454204.52163976,0,DEADEND,"832",,,,"2182","967203"
426827.879306457,5449862.05348129,0,DEADEND,"0000001341",,,,"2188","967248"
426827.537886947,5449910.96461497,0,NORMAL,"0000001288","0000001341",,,"2187","967249"
426885.246656736,5449909.70225517,0,NORMAL,"0000001288","57",,,"2186","967250"
430030.724072179,5452032.96561271,0,NORMAL,"0000001285","0000001342","822",,"2192","967519"
430026.395009638,5452094.02066089,0,NORMAL,"0000001342","0000001343",,,"2191","967520"
430085.878193611,5452089.53425252,0,DEADEND,"0000001343",,,,"2190","967521"
429966.773116467,5452158.78934939,0,DEADEND,"0000001342",,,,"2189","967522"
430492.886463866,5446247.95667103,0,DEADEND,"385",,,,"2193","967601"
431166.641749216,5445588.67214299,0,DEADEND,"688",,,,"2194","967602"
430202.880855933,5451898.4413894,0,DEADEND,"0000001344",,,,"2196","968062"
430164.765233212,5452004.11557483,0,NORMAL,"0000001285","0000001344","822",,"2195","968063"
429748.632357978,5446999.27161115,0,DEADEND,"0000001345",,,,"2200","970828"
429706.253122087,5447029.80436343,0,NORMAL,"0000001345","985",,,"2199","970829"
429525.862293398,5447159.76962519,0,NODE,"0000001345","181",,,"2198","970830"
429522.389540689,5446963.59273727,0,NODE,"885","110",,,"2197","970831"
428338.254075737,5451693.3803694,0,NORMAL,"709","0000001346",,,"2202","970986"
428367.051501036,5451649.7676659,0,DEADEND,"0000001346",,,,"2201","970987"
430420.705,5443987.758,0,NODE,"0000001355","509",,,"2221","1054361"
425775.94746199,5450510.64529172,0,NORMAL,"635","0000001347",,,"2205","971145"
425726.353896968,5450488.18344852,0,DEADEND,"0000001347",,,,"2204","971146"
431568.307535866,5443073.08708472,0,NORMAL,"353","0000001348",,,"2207","1020903"
431279.359515257,5443125.57256991,0,DEADEND,"0000001348",,,,"2206","1020904"
427825.489653073,5451903.14239625,0,DEADEND,"0000001349",,,,"2208","1023832"
426542.906007889,5453185.87156613,0,NORMAL,"0000001352","27",,,"2214","1031943"
425638.645012442,5449759.84312386,0,DEADEND,"0000001351",,,,"2211","1030831"
425615.475867124,5449808.33602814,0,NORMAL,"0000001351","0000001350",,,"2210","1030832"
426320.972598209,5453086.78149085,0,NORMAL,"672","0000001352",,,"2213","1031944"
427057.796404921,5449454.96754356,0,DEADEND,"0000001353",,,,"2216","1041701"
427175.513923885,5449378.30451041,0,NORMAL,"0000001353","773",,,"2215","1041702"
427704.711550627,5451826.11524567,0,NORMAL,"0000001354","0000001349",,,"2217","1043661"
426349.808332363,5454075.13697408,0,NORMAL,"832","1211",,,"2220","1046832"
426347.632203284,5453967.78432454,0,NORMAL,"832","508",,,"2219","1046833"
430236.318,5444929.376,0,NODE,"930","9",,,"2222","1054869"
429151.506034508,5447303.48010181,0,DEADEND,"0000001370",,,,"2252","1088083"
428608.18857974,5453282.87184499,0,NORMAL,"0000001333","0000001359",,,"2224","1055491"
428602.739195334,5453228.84539294,0,DEADEND,"0000001358",,,,"2227","1055494"
428516.364277406,5453278.27044082,0,DEADEND,"0000001359",,,,"2226","1055495"
428547.593095033,5453268.58663478,0,NORMAL,"0000001358","0000001359",,,"2225","1055496"
430994.782607351,5443553.03916948,0,DEADEND,"0000001362",,,,"2231","1058872"
428129.627085154,5447016.80277643,0,DEADEND,"0000001369",,,,"2251","1080877"
430995.853413185,5443609.40953774,0,NORMAL,"0000001361","0000001362","0000001356",,"2229","1058874"
431155.936278538,5443605.86477883,0,NORMAL,"0000001361","853",,,"2228","1058875"
427340.219979019,5446221.2748782,0,NORMAL,"1215","662",,,"2233","1059335"
430946.141783246,5443654.47737931,0,DEADEND,"0000001368",,,,"2250","1080044"
425609.370752778,5452095.0196483,0,NORMAL,"28","0000001364",,,"2234","1074305"
430238.661612954,5452101.52363714,0,DEADEND,"0000001365",,,,"2237","1075038"
430252.648853296,5452026.00781007,0,NORMAL,"0000001365","822",,,"2236","1075039"
428761.434424499,5453378.5462988,0,DEADEND,"0000001367",,,,"2239","1075711"
428577.340427772,5453438.06519019,0,NORMAL,"1024","0000001367",,,"2238","1075712"
424309.239285116,5451184.34782295,0,NORMAL,"127","479",,,"2241","1075761"
428397.621918603,5454029.1868445,0,NORMAL,"331","0000001329",,,"2247","1076906"
424210.304123519,5451190.51807477,0,DEADEND,"479",,,,"2246","1075766"
427241.279619051,5446305.82499289,0,NORMAL,"662","97",,,"2248","1078128"
430945.327180853,5443610.52835399,0,NORMAL,"0000001368","0000001356",,,"2249","1080045"
429155.321880648,5447332.8461217,0,NORMAL,"453","0000001370",,,"2253","1088082"
425971.821257854,5453913.0650699,0,DEADEND,"0000001371",,,,"2254","1088285"
426905.437717136,5453730.29662291,0,DEADEND,"0000001372",,,,"2256","1088440"
427060.123957736,5453741.13762352,0,NORMAL,"820","0000001372",,,"2255","1088441"
424717.045389941,5453236.00627475,0,NORMAL,"0000001320","0000001300",,,"2257","1089164"
424081.755960382,5451952.60081136,0,DEADEND,"0000001374",,,,"2263","1091588"
424073.483739311,5452002.36594054,0,DEADEND,"0000001374",,,,"2262","1091589"
424094.725758817,5451974.1683259,0,NORMAL,"0000001374",,,,"2261","1091590"
424126.445536536,5451973.48880613,0,NORMAL,"0000001374","0000001373",,,"2259","1091591"
424057.618837254,5452175.18933155,0,NORMAL,"824","0000001373",,,"2258","1091592"
427806.672819584,5451834.23002531,0,DEADEND,"0000001375",,,,"2265","1093101"
427751.786183268,5451805.05134672,0,NORMAL,"0000001375","0000001354",,,"2264","1093102"
430050.13486796,5453043.5016289,0,DEADEND,"1088",,,,"2268","1093446"
430044.980535232,5453046.06130095,0,DEADEND,"501",,,,"2267","1093447"
430403.577958268,5449212.83785451,0,DEADEND,"0000001379",,,,"2269","1093928"
432204.515469314,5443741.91694118,0,NORMAL,"866",,,,"2275","1093959"
432205.353712985,5443751.43288078,0,NORMAL,"866",,,,"2274","1093960"
432229.367226904,5443765.38505514,0,NORMAL,"866","137",,,"2273","1093961"
432259.150595242,5443718.59026036,0,NORMAL,"137",,,,"2272","1093962"
432287.262062122,5443731.56288167,0,NORMAL,"137",,,,"2271","1093963"
432308.309297578,5443656.68918965,0,DEADEND,"137",,,,"2270","1093964"
430269.209168831,5448333.81582858,0,NODE,"360","765",,,"2277","1094022"
436962.390684918,5442126.9297636,0,NODE,"717",,,,"2278","1094143"
435093.929976059,5440474.10796462,0,NODE,"363",,,,"2280","1094146"
436963.179815191,5442031.58467404,0,NODE,"363",,,,"2279","1094147"
436957.345759843,5441860.72203155,0,NODE,"0000001274",,,,"2281","1094154"
436587.621772081,5441865.75549207,0,NODE,"0000001273",,,,"2282","1094157"
435104.065574835,5441098.7341377,0,NODE,"231",,,,"2283","1094160"
432895.6252194,5439411.98172161,0,NODE,"605",,,,"2284","1094163"
430947.162310802,5443923.68230035,0,DEADEND,"1077",,,,"2308","1096393"
426936.145923711,5450078.34483768,0,NORMAL,"635","0000001385",,,"2313","1096526"
431543.782566539,5439526.85582853,0,NODE,"406",,,,"2288","1094172"
431907.89954602,5440131.62371856,0,NODE,"406",,,,"2287","1094173"
432599.996113354,5441520.73935185,0,NODE,"730",,,,"2292","1094181"
432493.327066739,5441773.36996633,0,NODE,"792",,,,"2291","1094182"
432132.738461107,5442333.59064517,0,NODE,"792",,,,"2290","1094183"
432064.09056071,5442334.85148791,0,NODE,"730",,,,"2289","1094184"
431965.087719817,5442596.845702,0,NODE,"730",,,,"2293","1094191"
425481.845477588,5447133.7912266,0,NODE,"585",,,,"2294","1094198"
424669.052382447,5450120.4508079,0,NODE,"585",,,,"2295","1094201"
427165.185326574,5448241.61304906,0,NODE,"719",,,,"2298","1094204"
426773.113945176,5447968.63971776,0,NODE,"376",,,,"2297","1094205"
426089.680409687,5447684.23964533,0,NODE,"376",,,,"2296","1094206"
424184.30326741,5450521.03447,0,NODE,"759",,,,"2302","1094217"
424150.320220839,5450533.30021757,0,NODE,"468",,,,"2301","1094218"
424113.460770868,5450533.73562089,0,NODE,"621",,,,"2300","1094219"
423690.856,5450538.154,0,NODE,"648",,,,"2299","1094220"
423173.438649784,5450729.43250356,0,NODE,"107",,,,"2303","1094229"
422615.994525176,5454074.26028121,0,NODE,"56",,,,"2305","1094243"
422699.434534078,5454072.87728451,0,NODE,"56",,,,"2304","1094244"
423190.957785755,5454410.53646905,0,NODE,"715",,,,"2306","1094248"
423271.823952474,5454249.85095783,0,NODE,"792",,,,"2307","1094464"
426937.223682108,5450120.44657807,0,NORMAL,"0000001385","0000001384",,,"2312","1096527"
427023.062693273,5450137.29007005,0,DEADEND,"0000001384",,,,"2311","1096528"
426942.393122417,5450223.88444094,0,DEADEND,"0000001385",,,,"2310","1096529"
436812.990208455,5440949.83370107,0,NORMAL,"0000001274","515",,,"2314","1098399"
427771.297493718,5454406.34626511,0,DEADEND,"532",,,,"2315","1099620"
428375.678938061,5448452.98320939,0,DEADEND,"0000001386",,,,"2316","1099672"
428781.863073707,5450835.85556601,0,NORMAL,"76","951",,,"2319","1101726"
428783.139665352,5450879.79512161,0,DEADEND,"951",,,,"2318","1101727"
425127.682660367,5453942.15002954,0,DEADEND,"0000001291",,,,"2320","1101733"
432254.410315998,5441412.67843485,0,NORMAL,"348","0000001387",,,"2321","1101855"
432224.91282523,5441482.2815698,0,DEADEND,"0000001387",,,,"2322","1101856"
425416.251031329,5450873.99884875,0,DEADEND,"0000001388",,,,"2326","1104269"
425354.822660883,5450878.69228221,0,DEADEND,"0000001388",,,,"2325","1104270"
425373.778868093,5450860.11558816,0,NORMAL,"0000001388",,,,"2324","1104271"
425334.266056668,5450785.69692278,0,NORMAL,"585","0000001388",,,"2323","1104272"
431157.519239033,5443700.76619536,0,NORMAL,"853","0000001389",,,"2328","1106035"
431202.674452599,5443700.01300409,0,DEADEND,"0000001389",,,,"2327","1106036"
428173.979430989,5451725.29638145,0,NORMAL,"70","0000001390",,,"2330","1106307"
428241.175560003,5451764.45848539,0,DEADEND,"0000001390",,,,"2329","1106308"
428733.105178241,5448214.55619678,0,DEADEND,"0000001391",,,,"2332","1106471"
428700.209771081,5448309.03961866,0,NORMAL,"0000001391","359",,,"2331","1106472"
428191.310611146,5448246.22973615,0,NORMAL,"359","141",,,"2335","1107737"
428203.031179445,5448215.03389368,0,DEADEND,"141",,,,"2334","1107738"
425746.183557616,5452081.56778594,0,NORMAL,"28","0000001327",,,"2339","1110272"
431638.892755785,5445019.22285539,0,DEADEND,"1171",,,,"2336","1108669"
431569.769273438,5443168.41767987,0,NORMAL,"353","0000001393",,,"2338","1109651"
431361.145741457,5443224.39011368,0,DEADEND,"0000001393",,,,"2337","1109652"
430779.618364836,5443957.56058729,0,DEADEND,"0000001394",,,,"2341","1110499"
430777.784204792,5443869.95482277,0,NORMAL,"0000001394","382",,,"2340","1110500"
424244.157003807,5451971.22892598,0,NORMAL,"105","0000001374",,,"2342","1111585"
427447.054950626,5451482.81794038,0,NORMAL,"14","742",,,"2343","1111746"
426195.400585529,5453062.13058464,0,DEADEND,"0000001397",,,,"2348","1111805"
425975.91972938,5453087.47272181,0,DEADEND,"0000001398",,,,"2347","1111806"
425895.408186726,5453022.53884526,0,DEADEND,"672",,,,"2346","1111807"
426006.957955339,5453157.79649022,0,NORMAL,"0000001398","672",,,"2345","1111808"
426141.04094367,5453133.58388932,0,NORMAL,"672","0000001397",,,"2344","1111809"
424767.349000148,5452088.91501845,0,DEADEND,"0000001399",,,,"2350","1112749"
429784.939371023,5452672.48551217,0,DEADEND,"0000001429",,,,"2358","1112823"
424733.869690247,5452018.63917234,0,NORMAL,"741","0000001399",,,"2351","1112754"
429855.456100134,5452717.56693488,0,DEADEND,"0000001429",,,,"2359","1112822"
429602.546877785,5452849.79325088,0,DEADEND,"474",,,,"2357","1112824"
429465.317148389,5452872.99123411,0,DEADEND,"0000001400",,,,"2356","1112825"
429434.154393085,5452849.98153355,0,NORMAL,"0000001400","0000001401",,,"2355","1112826"
429566.652097263,5452816.08832249,0,NORMAL,"0000001401","0000001400",,,"2354","1112827"
429604.424712866,5452816.58567572,0,NORMAL,"474","0000001401",,,"2353","1112828"
429826.019156178,5452689.91901986,0,NORMAL,"474","0000001429",,,"2352","1112829"
431793.52701134,5445418.7596957,0,NORMAL,"1170","0000001402",,,"2361","1113249"
431570.029269394,5445517.55536517,0,NORMAL,"529","0000001402",,,"2360","1113250"
428122.514449074,5446538.93713144,0,NORMAL,"187","0000001403",,,"2363","1114064"
428240.874079477,5446542.74075579,0,DEADEND,"0000001403",,,,"2362","1114065"
431966.273826259,5439170.37863093,0,NORMAL,"261","0000001404",,,"2367","1114401"
431855.889707871,5439173.42474811,0,NORMAL,"0000001404","0000001405",,,"2366","1114402"
431772.784118253,5439201.92729423,0,DEADEND,"0000001404",,,,"2364","1114404"
429590.669274756,5443644.39468517,0,NORMAL,"513","0000001406",,,"2370","1115117"
430016.672093513,5443153.7125729,0,DEADEND,"0000001406",,,,"2369","1115118"
423464.796737381,5452714.35950676,0,NODE,"461",,,,"2371","1117474"
432377.095082681,5440715.15490652,0,DEADEND,"0000001407",,,,"2375","1117532"
432318.084575208,5440615.04620441,0,DEADEND,"0000001407",,,,"2374","1117533"
432356.55429383,5440686.30929709,0,NORMAL,"0000001408","0000001407",,,"2373","1117534"
432432.253353708,5440635.68260531,0,NORMAL,"406","0000001408",,,"2372","1117535"
427067.486066206,5452105.02897199,0,NORMAL,"0000001409",,,,"2379","1118052"
427055.792617771,5452083.22306752,0,NORMAL,"541","0000001409",,,"2378","1118053"
427135.411498889,5452088.99955531,0,DEADEND,"0000001409",,,,"2377","1118054"
427009.317063753,5452127.34034883,0,DEADEND,"0000001409",,,,"2376","1118055"
427585.802978858,5448871.28544994,0,NORMAL,"738","0000001413",,,"2382","1121081"
427584.862096571,5448791.88803045,0,NORMAL,"0000001414","0000001413",,,"2381","1121082"
427456.219058748,5448783.49792508,0,DEADEND,"0000001414",,,,"2380","1121083"
425644.878307068,5451965.57521226,0,DEADEND,"0000001415",,,,"2384","1121247"
425582.236795796,5452028.38187237,0,NORMAL,"0000001415","0000001364",,,"2383","1121248"
424925.356984779,5454048.19642839,0,DEADEND,"0000001360",,,,"2386","1124223"
424883.83416941,5454068.8254747,0,NORMAL,"725","0000001360",,,"2385","1124224"
430483.137539661,5443808.52811922,0,DEADEND,"0000001417",,,,"2390","1124635"
430406.214884332,5443807.48961337,0,DEADEND,"0000001416",,,,"2389","1124636"
430484.371385574,5443875.55719639,0,NORMAL,"382","0000001417",,,"2388","1124637"
430407.493895878,5443876.97232816,0,NORMAL,"382","0000001416",,,"2387","1124638"
429679.323924047,5452733.06370321,0,DEADEND,"0000001418",,,,"2392","1124765"
429648.788913644,5452791.15455994,0,NORMAL,"474","0000001418",,,"2391","1124766"
431774.010838636,5439391.7366848,0,DEADEND,"0000001405",,,,"2395","1124883"
431685.953523551,5439296.6240141,0,NORMAL,"406","0000001419",,,"2394","1124884"
431809.229764035,5439334.92005826,0,NORMAL,"0000001419","0000001405",,,"2393","1124885"
432759.517297912,5441464.10505177,0,NORMAL,"0000001420",,,,"2397","1127230"
432658.044970198,5441609.03219999,0,DEADEND,"0000001420",,,,"2396","1127231"
431326.174283407,5443437.55473249,0,NORMAL,"812","0000001421",,,"2401","1127540"
431327.930132033,5443510.45767194,0,NORMAL,"0000001421","0000001422",,,"2400","1127541"
431266.781138645,5443511.64869707,0,DEADEND,"0000001422",,,,"2399","1127542"
431328.803294226,5443546.71141819,0,DEADEND,"0000001421",,,,"2398","1127543"
430361.898124552,5446103.71977769,0,NORMAL,"556","0000001423",,,"2403","1127669"
430145.455259192,5446107.40149609,0,NORMAL,"645","0000001423",,,"2402","1127670"
432757.65639673,5441827.1421184,0,DEADEND,"0000001426",,,,"2412","1129181"
427658.162924312,5450154.92999669,0,NORMAL,"635","0000001424",,,"2404","1129091"
427673.827774059,5449465.80639722,0,NORMAL,"136","0000001424",,,"2410","1129121"
427515.231414941,5449957.59137503,0,NORMAL,"0000001424",,,,"2409","1129122"
432884.908763901,5441846.58262828,0,NORMAL,"304","0000001426",,,"2411","1129182"
426205.013841539,5450759.95983747,0,DEADEND,"0000001410",,,,"2414","1129186"
426207.467744395,5450815.81504403,0,NORMAL,"1021","0000001410",,,"2413","1129187"
425762.012802574,5451291.67752857,0,DEADEND,"0000001411",,,,"2416","1129191"
430729.312816141,5447070.50214337,0,NORMAL,"1181","0000001427",,,"2419","1129208"
430241.870418537,5447102.85368269,0,NORMAL,"0000001427",,,,"2418","1129209"
430305.260434001,5446937.23937709,0,NORMAL,"136","0000001427",,,"2417","1129210"
432470.932769577,5443157.35897998,0,NORMAL,"836","0000001428",,,"2421","1133421"
432525.847695467,5443203.68958613,0,DEADEND,"0000001428",,,,"2420","1133422"
427541.178793531,5446386.64388774,0,NORMAL,"1027","97",,,"2423","1133460"
427534.370087829,5446334.98262502,0,DEADEND,"97",,,,"2422","1133461"
425478.330416985,5452835.96485214,0,NORMAL,"968","672",,,"2427","1136858"
425156.046795182,5452962.90358251,0,NORMAL,"727","672",,,"2426","1136859"
423723.090204252,5452891.31066681,0,NORMAL,"355","0000004102",,,"2429","1138852"
423545.597654145,5453076.34715749,0,DEADEND,"0000004102",,,,"2428","1138853"
426393.368040483,5450604.00361209,0,DEADEND,"0000001430",,,,"2432","1139177"
426438.204269707,5450732.84180476,0,NORMAL,"1021","0000001430",,,"2431","1139178"
430250.074971878,5452455.94208466,0,NORMAL,"474","1240",,,"2433","1140664"
431321.591713114,5446294.67531996,0,NODE,"939",,,,"2434","1140676"
431353.39456133,5447052.88429894,0,NODE,"801",,,,"2435","1140700"
431610.443724231,5446434.83266065,0,NODE,"1040",,,,"2436","1140705"
431642.518767069,5446093.48878331,0,NODE,"0000001338",,,,"2437","1140711"
424815.680178517,5451719.71095468,0,NORMAL,"770","1202",,,"2439","1140779"
424982.465551548,5451736.01651423,0,NODE,"1202",,,,"2438","1140780"
